Rank	Confidence	Ground	Label	Comments	Tuple
1	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47106)
2	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47107)
3	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47108)
4	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47109)
5	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47110)
6	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47111)
7	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47112)
8	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47113)
9	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47114)
10	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47115)
11	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47116)
12	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47117)
13	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47142)
14	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47143)
15	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47144)
16	0.807941	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,intuit_diff_type-47145)
17	0.805346	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,quotearg_buffer_restyled-38935)
18	0.805346	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,quotearg_buffer_restyled-39010)
19	0.802701	TrueGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,pch_write_line-49430)
20	0.802701	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,pch_write_line-49431)
21	0.798802	FalseGround	Unlabelled	SPOkGoodGood	Alarm(_G_-ENTRY,numeric_string-51199)
